time,open_DXY,high_DXY,low_DXY,close_DXY,Time Segmented VWAP_DXY,Rolling VWAP_DXY,5 Ema_DXY,13 Ema_DXY,50 Ema_DXY,200 Ema_DXY,800 Ema_DXY,Upper 50 Ema Cloud_DXY,Lower 50 Ema Cloud_DXY,LWeek Hi_DXY,LWeek Lo_DXY,5 Ema.1_DXY,13 Ema.1_DXY,50 Ema.1_DXY,200 Ema.1_DXY,800 Ema.1_DXY,Upper 50 Ema Cloud.1_DXY,Lower 50 Ema Cloud.1_DXY,PVSRA Volume_DXY,open_TOTAL1,high_TOTAL1,low_TOTAL1,close_TOTAL1,Time Segmented VWAP_TOTAL1,Rolling VWAP_TOTAL1,5 Ema_TOTAL1,13 Ema_TOTAL1,50 Ema_TOTAL1,200 Ema_TOTAL1,800 Ema_TOTAL1,Upper 50 Ema Cloud_TOTAL1,Lower 50 Ema Cloud_TOTAL1,LWeek Hi_TOTAL1,LWeek Lo_TOTAL1,5 Ema.1_TOTAL1,13 Ema.1_TOTAL1,50 Ema.1_TOTAL1,200 Ema.1_TOTAL1,800 Ema.1_TOTAL1,Upper 50 Ema Cloud.1_TOTAL1,Lower 50 Ema Cloud.1_TOTAL1,PVSRA Volume_TOTAL1,open,high,low,close,Time Segmented VWAP,Rolling VWAP,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,LWeek Hi,LWeek Lo,5 Ema.1,13 Ema.1,50 Ema.1,200 Ema.1,800 Ema.1,Upper 50 Ema Cloud.1,Lower 50 Ema Cloud.1,PVSRA Volume,open_TOTAL3,high_TOTAL3,low_TOTAL3,close_TOTAL3,Time Segmented VWAP_TOTAL3,Rolling VWAP_TOTAL3,5 Ema_TOTAL3,13 Ema_TOTAL3,50 Ema_TOTAL3,200 Ema_TOTAL3,800 Ema_TOTAL3,Upper 50 Ema Cloud_TOTAL3,Lower 50 Ema Cloud_TOTAL3,LWeek Hi_TOTAL3,LWeek Lo_TOTAL3,5 Ema.1_TOTAL3,13 Ema.1_TOTAL3,50 Ema.1_TOTAL3,200 Ema.1_TOTAL3,800 Ema.1_TOTAL3,Upper 50 Ema Cloud.1_TOTAL3,Lower 50 Ema Cloud.1_TOTAL3,PVSRA Volume_TOTAL3
1680134400,102.2449,102.3849,101.6749,101.7919,102.2075608804959,103.9587406470705,102.16438501540485,102.6906250925158,103.38338967853905,104.21799388645896,99.69324169948035,103.78804233085702,102.97873702622108,103.5909,101.5039,102.16438501540485,102.6906250925158,103.38338967853905,104.21799388645896,99.69324169948035,103.78804233085702,102.97873702622108,43482,1151679221289,1177787655894,1124148010600,1140733788538,1129362754045.2952,995456896866.3624,1133028608919.5647,1116503815673.9917,1049960807129.339,1001414339342.2776,1173000413846.2483,1079431104973.105,1020490509285.573,1181860821592,1094721166491,1133028608919.5647,1116503815673.9917,1049960807129.339,1001414339342.2776,1173000413846.2483,1079431104973.105,1020490509285.573,84153290170.61674,603408707753,613629639419,588610930200,599190926190,593174330338.7361,553667531152.3573,594984869246.1566,590244010550.7487,572205230908.6075,566194165241.5322,650995441356.619,585366948565.4749,559043513251.7402,624882996169,576206888963,594984869246.1566,590244010550.7487,572205230908.6075,566194165241.5322,650995441356.619,585366948565.4749,559043513251.7402,105141560010.10358,383966667113,389768678469,372854790410,379993633282,376186782113.7037,359591716007.7074,377590610862.3211,375791296964.31146,369165905209.52057,373519245264.4645,435009553198.5162,376919674778.4965,361412135640.5446,397960372381,366262284080,377590610862.3211,375791296964.31146,369165905209.52057,373519245264.4645,435009553198.5162,376919674778.4965,361412135640.5446,114422650742.78831
1680220800,101.8269,102.2559,101.6569,102.2329,102.17476085406814,103.8441834213802,102.18722334360324,102.62523579358496,103.3382724362434,104.19824170848426,99.69958291870763,103.71309057723404,102.96345429525276,103.5909,101.5039,102.18722334360324,102.62523579358496,103.3382724362434,104.19824170848426,99.69958291870763,103.71309057723404,102.96345429525276,45145,1137883534981,1165213925442,1121142531415,1153659468555,1132842064706.1768,998023239107.2886,1139905562131.3765,1121811766085.5642,1054027421302.8944,1002929216249.8668,1172952121848.018,1083422497949.098,1024632344656.6906,1181860821592,1094721166491,1139905562131.3765,1121811766085.5642,1054027421302.8944,1002929216249.8668,1172952121848.018,1083422497949.098,1024632344656.6906,76190215816.97108,596207075129,611307397528,589000687453,603093932534,594787562535.5626,554680311813.8605,597687890342.1044,592079713691.2131,573416552540.9758,566561327105.1389,650875837089.8959,586442037247.6526,560391067834.2991,624882996169,576206888963,597687890342.1044,592079713691.2131,573416552540.9758,566561327105.1389,650875837089.8959,586442037247.6526,560391067834.2991,96359059228.06776,380220259872,388851999700,374531640174,383615046351,377430966916.52704,360137532486.4739,379598756025.21405,376908975448.1241,369732538195.46094,373619700996.6688,434881227338.7221,377396200870.0916,362068875520.8303,397960372381,366262284080,379598756025.21405,376908975448.1241,369732538195.46094,373619700996.6688,434881227338.7221,377396200870.0916,362068875520.8303,105098452809.53828
1680566400,101.6259,101.8679,101.0549,101.1729,101.66740759715368,103.6680600355324,101.72948815271256,102.2982079299808,103.18970400592865,104.1430246255708,99.7081166689046,103.5561713596804,102.8232366521769,102.8389,101.6569,101.72948815271256,102.2982079299808,103.18970400592865,104.1430246255708,99.7081166689046,103.5561713596804,102.8232366521769,46390,1136214123909,1166772738247,1127258214966,1152248329256,1143125492000.7832,1006906800176.5266,1144415838279.778,1132557158902.629,1067498322885.6792,1008505010900.0814,1172675302944.285,1096178876612.19,1038817769159.1685,1177787655894,1078852532589,1144415838279.778,1132557158902.629,1067498322885.6792,1008505010900.0814,1172675302944.285,1096178876612.19,1038817769159.1685,88663924159.40956,598457125392,616761587345,592946850819,607402439329,601943491860.3949,558164048146.2208,601077641153.5885,596210915268.0181,577453423889.4227,567897318360.7363,650375714398.7914,589800322312.2098,565106525466.6356,613629639419,566092235022,601077641153.5885,596210915268.0181,577453423889.4227,567897318360.7363,650375714398.7914,589800322312.2098,565106525466.6356,107215856140.81528,380275569456,388927749819,375813277535,381974143589,381155089536.68286,362001202162.46185,380679269613.4868,378719854674.6963,371371132666.4492,373901539712.5859,434343170360.2488,378591063743.6423,364151201589.25616,390217350293,359545952404,380679269613.4868,378719854674.6963,371371132666.4492,373901539712.5859,434343170360.2488,378591063743.6423,364151201589.25616,118591342099.20322
1680652800,101.1359,101.5979,101.0059,101.4859,101.56596792065938,103.60315663981017,101.64829210180837,102.18216393998354,103.1228881625589,104.11658557457008,99.71255557859524,103.48617585935986,102.75960046575791,102.8389,101.6569,101.64829210180837,102.18216393998354,103.1228881625589,104.11658557457008,99.71255557859524,103.48617585935986,102.75960046575791,46948,1153087175143,1186336280019,1141217343836,1159762353572,1149167323318.5034,1009173386086.716,1149531343377.1853,1136443615283.9675,1071116520167.4956,1010010059085.8716,1172643060873.4429,1099610636970.059,1042622403364.9324,1177787655894,1078852532589,1149531343377.1853,1136443615283.9675,1071116520167.4956,1010010059085.8716,1172643060873.4429,1099610636970.059,1042622403364.9324,71085948725.50017,608224210719,629677250275,603256818027,614790517266,606294444878.3309,559093114534.1445,605648599857.7257,598865144124.8727,578917623629.6807,568363917354.8186,650286862470.8693,591112372332.8569,566722874926.5044,613629639419,566092235022,605648599857.7257,598865144124.8727,578917623629.6807,568363917354.8186,650286862470.8693,591112372332.8569,566722874926.5044,86658141954.01212,382820006535,395694043284,378586201698,384773984838,382791064817.8004,362473685002.5208,382044174688.3245,379584730412.3111,371896734712.3924,374009723246.17206,434219402106.76,379002324449.2334,364791144975.5514,390217350293,359545952404,382044174688.3245,379584730412.3111,371896734712.3924,374009723246.17206,434219402106.76,379002324449.2334,364791144975.5514,96759740392.2726
1680739200,101.4739,101.7459,101.3159,101.4519,101.55304447634964,103.539760674507,101.58282806787224,102.07784051998588,103.05735921500757,104.090071290246,99.71689851098326,103.4188885861822,102.69582984383293,102.8389,101.6569,101.58282806787224,102.07784051998588,103.05735921500757,104.090071290246,99.71689851098326,103.4188885861822,102.69582984383293,37529,1159767624634,1165904511076,1132141000800,1144339974507,1148770110950.4224,1011575533793.2164,1147800887087.1235,1137571666601.5437,1073988028180.8096,1011346675159.7136,1172572391494.2507,1102171744570.8225,1045804311790.7968,1177787655894,1078852532589,1147800887087.1235,1137571666601.5437,1073988028180.8096,1011346675159.7136,1172572391494.2507,1102171744570.8225,1045804311790.7968,68990614258.6381,614804429985,620633443240,596264899846,601914993158,606288983261.1534,560089365168.0009,604404064291.1505,599300836843.8909,579819481258.2422,568697758905.099,650166083770.9619,591791105506.5211,567847857009.9633,613629639419,566092235022,604404064291.1505,599300836843.8909,579819481258.2422,568697758905.099,650166083770.9619,591791105506.5211,567847857009.9633,85001134877.14389,384830057779,390547045302,372851862699,376297578710,382110914075.48737,362973507728.3024,380128642695.5497,379115137311.98096,372069316829.9456,374032487977.1554,434074778327.9916,379028955578.1661,365109678081.7252,390217350293,359545952404,380128642695.5497,379115137311.98096,372069316829.9456,374032487977.1554,434074778327.9916,379028955578.1661,365109678081.7252,94496823625.2761
1680825600,101.5549,101.9019,101.4829,101.6399,101.55776392258342,103.49190646022308,101.60185204524817,102.01527758855931,103.00177257912492,104.06569147641272,99.72170001282848,103.36170366728194,102.64184149096788,102.8389,101.6569,101.60185204524817,102.01527758855931,103.00177257912492,104.06569147641272,99.72170001282848,103.36170366728194,102.64184149096788,7184,1148311700497,1155056539428,1131012921148,1143211581105,1147847463289.5066,1013988961514.632,1146271118426.4158,1138377368673.466,1076702677315.0916,1012658763776.0848,1172499081106.2627,1104475981054.4065,1048929373575.7766,1177787655894,1078852532589,1146271118426.4158,1138377368673.466,1076702677315.0916,1012658763776.0848,1172499081106.2627,1104475981054.4065,1048929373575.7766,57492889335.12436,605753728403,611247677996,593513817840,603089246043,605695419801.1444,561112904102.8287,603965791541.767,599842038158.0493,580732021053.7229,569039962757.2174,650048538608.0956,592416055381.1697,569047986726.2761,613629639419,566092235022,603965791541.767,599842038158.0493,580732021053.7229,569039962757.2174,650048538608.0956,592416055381.1697,569047986726.2761,70016024302.20403,380137518533,384371479789,371654686003,378445130425,381460339808.5971,363508506605.2351,379567471938.69977,379019422042.4122,372319348735.634,374076394867.1837,433935877833.85175,379093926804.4945,365544770666.7736,390217350293,359545952404,379567471938.69977,379019422042.4122,372319348735.634,374076394867.1837,433935877833.85175,379093926804.4945,365544770666.7736,79141150652.97055
1681171200,102.0339,102.0889,101.5809,101.7059,101.90423189088084,103.38915033853984,101.74987868677697,101.98291210588032,102.9174255911107,104.02296369291402,99.73260745835763,103.26597171978744,102.56887946243396,102.6659,101.0059,101.74987868677697,101.98291210588032,102.9174255911107,104.02296369291402,99.73260745835763,103.26597171978744,102.56887946243396,31730,1187687670229,1218090967999,1178392015536,1197449792525,1189203582207.434,1022912478150.4608,1172524187447.329,1154288125634.9202,1090502061224.8864,1018798617642.7068,1172464761685.785,1116627406577.523,1064376715872.25,1186336280019,1107664552263,1172524187447.329,1154288125634.9202,1090502061224.8864,1018798617642.7068,1172464761685.785,1116627406577.523,1064376715872.25,88445412993.19072,614022726789,626488114531,605358047052,612596939686,612530276309.479,564704302843.3816,608377951953.6576,603638977567.3578,584676124748.7977,570537004331.2852,649621918019.8844,595032562826.5667,574319686671.0288,629677250275,581114721383,608377951953.6576,603638977567.3578,584676124748.7977,570537004331.2852,649621918019.8844,595032562826.5667,574319686671.0288,112984626348.98264,383808643609,393303542595,378452938979,384663122206,383640006954.1417,365362012734.9132,381711957406.8543,380128952986.21,373608184586.466,374345130114.52966,433408198316.7965,379511575476.0541,367704793696.8779,395694043284,368618772475,381711957406.8543,380128952986.21,373608184586.466,374345130114.52966,433408198316.7965,379511575476.0541,367704793696.8779,123060076390.8382
1681257600,101.6849,101.7389,101.0059,101.0799,101.64448148865264,103.32642657731472,101.52655245785132,101.85391037646886,102.84536576400832,103.99367947706412,99.73597148467886,103.18393543389256,102.50679609412408,102.6659,101.0059,101.52655245785132,101.85391037646886,102.84536576400832,103.99367947706412,99.73597148467886,103.18393543389256,102.50679609412408,44339,1197761153980,1213064485563,1174058114284,1193105752891,1190698352961.0857,1025532350928.1996,1179384709261.886,1159833500957.2173,1094525735407.8712,1020533016998.4113,1172516299741.2285,1120257003406.2036,1068794467409.5388,1186336280019,1107664552263,1179384709261.886,1159833500957.2173,1094525735407.8712,1020533016998.4113,1172516299741.2285,1120257003406.2036,1068794467409.5388,75664997660.26414,612764485415,621498152700,599998634914,614648571732,612361313847.8221,565646607553.2573,610468158546.4384,605211776733.7352,585851514826.5703,570975925399.949,649534593809.4277,595873692770.0367,575829336883.1039,629677250275,581114721383,610468158546.4384,605211776733.7352,585851514826.5703,570975925399.949,649534593809.4277,595873692770.0367,575829336883.1039,94195727023.50935,384854759490,388536427649,376424184347,383556351365,383358113488.81006,365825934214.7927,382326755392.9029,380618581326.0372,373998308773.8595,374436784057.3204,433283724291.94806,379680422072.3661,368316195475.3529,395694043284,368618772475,382326755392.9029,380618581326.0372,373998308773.8595,374436784057.3204,433283724291.94806,379680422072.3661,368316195475.3529,103431553789.18556
1681344000,101.0699,101.1799,100.4179,100.5819,101.40561908355944,103.2746949138911,101.2116683052342,101.67219460840188,102.75660240071387,103.95973142256598,99.73808366574085,103.09101771557778,102.42218708584996,102.6659,101.0059,101.2116683052342,101.67219460840188,102.75660240071387,103.95973142256598,99.73808366574085,103.09101771557778,102.42218708584996,37788,1193769892045,1229938831018,1187472649910,1221273967929,1197025310406.01,1028458567187.4124,1193347795484.257,1168610710524.6147,1099496254330.2684,1022530439395.7303,1172638041734.2068,1124911984464.0608,1074080524196.476,1186336280019,1107664552263,1193347795484.257,1168610710524.6147,1099496254330.2684,1022530439395.7303,1172638041734.2068,1124911984464.0608,1074080524196.476,84878662794.66585,615189664915,637423955142,609439308220,632993343383,616328501988.8309,566738806518.1561,617976553491.9589,609180571969.3445,587700213985.646,571593014136.0988,649493292310.2356,597431129846.7593,577969298124.5327,629677250275,581114721383,617976553491.9589,609180571969.3445,587700213985.646,571593014136.0988,649493292310.2356,597431129846.7593,577969298124.5327,103557274744.51443,384044443126,393534300653,380394870045,390376927586,384712995207.425,366342988902.96405,385010146123.9352,382012630791.74615,374640607550.8062,374595392450.6406,433176591216.52747,380103975844.9468,369177239256.6657,395694043284,368618772475,385010146123.9352,382012630791.74615,374640607550.8062,374595392450.6406,433176591216.52747,380103975844.9468,369177239256.6657,117499481516.30588
1681430400,100.5739,101.3069,100.3349,101.1469,101.29554409091708,103.22458894913012,101.19007887015614,101.59715252148732,102.69347681637215,103.93174305020214,99.74160130952176,103.02638714899294,102.36056648375136,102.6659,101.0059,101.19007887015614,101.59715252148732,102.69347681637215,103.93174305020214,99.74160130952176,103.02638714899294,102.36056648375136,43676,1220811622635,1260338183316,1206249759814,1238390764887,1206254980864.6855,1032290521515.9148,1208362118618.505,1178579289719.2412,1104943097881.5127,1024678303330.967,1172802218321.3547,1130165173979.3977,1079721021783.628,1186336280019,1107664552263,1208362118618.505,1178579289719.2412,1104943097881.5127,1024678303330.967,1172802218321.3547,1130165173979.3977,1079721021783.628,95636738135.3897,632504029756,659717244538,625913301788,648433731537,623094465254.6915,568270821849.3712,628128946173.6393,614788166193.2953,590081920556.2874,572357598388.844,649490646715.2961,599648794368.5957,580515046743.979,629677250275,581114721383,628128946173.6393,614788166193.2953,590081920556.2874,572357598388.844,649490646715.2961,599648794368.5957,580515046743.979,116612983391.66774,390359675061,403576321748,385443534344,395768208417,387177926781.24567,367069679528.0358,388596166888.29016,383977713309.6396,375469140918.1079,374806067236.3756,433083187014.7808,380757729227.4454,370180552608.7705,395694043284,368618772475,388596166888.29016,383977713309.6396,375469140918.1079,374806067236.3756,433083187014.7808,380757729227.4454,370180552608.7705,130826283654.3147
1681776000,101.6579,101.7149,101.2119,101.3029,101.467875410445,103.16709508208189,101.33564616451385,101.56475899537844,102.60060431991909,103.88336255367578,99.75031733366998,102.92843693440676,102.27277170543142,102.3799,100.3349,101.33564616451385,101.56475899537844,102.60060431991909,103.88336255367578,99.75031733366998,102.92843693440676,102.27277170543142,35494,1213807867214,1251170026057,1201118881843,1241921565088,1226502681652.965,1043587806188.467,1228711755513.68,1203924792354.3591,1123990305189.4243,1032877669851.516,1173409136847.743,1147944067108.2837,1100036543270.565,1260338183316,1139729040760,1228711755513.68,1203924792354.3591,1123990305189.4243,1032877669851.516,1173409136847.743,1147944067108.2837,1100036543270.565,77536064122.00087,643930021868,661183365999,637718163444,653788415188,649141200658.9535,572961702223.2211,646553167213.4103,631446426040.0645,599083730578.4926,575439308994.5165,649505162351.0238,607862258133.018,590305203023.9672,663576935381,594739229319,646553167213.4103,631446426040.0645,599083730578.4926,575439308994.5165,649505162351.0238,607862258133.018,590305203023.9672,95614760049.2342,396171677361,407590301617,392773328501,402558842081,399659262438.6018,369333338518.76,397973616602.7857,391361473228.97534,379083216816.20654,375789255864.7404,432752742690.0618,383613813987.2051,374552619645.208,407156550630,372139282160,397973616602.7857,391361473228.97534,379083216816.20654,375789255864.7404,432752742690.0618,383613813987.2051,374552619645.208,104845507877.15211
1681862400,101.2649,101.7989,101.2239,101.5109,101.48363948194245,103.12444816327138,101.3940641096759,101.55706485318152,102.55787081717716,103.8597559611019,99.75471329538368,102.87845862631124,102.23728300804308,102.3799,100.3349,101.3940641096759,101.55706485318152,102.55787081717716,103.8597559611019,99.75471329538368,102.87845862631124,102.23728300804308,41014,1242145826342,1245778537007,1159203206674,1172490159806,1213452825003.5884,1046933215788.4355,1209971223611.12,1199434130561.7363,1125892260272.4272,1034266848856.038,1173406842273.3564,1149274567108.869,1102509953435.9856,1260338183316,1139729040760,1209971223611.12,1199434130561.7363,1125892260272.4272,1034266848856.038,1173406842273.3564,1149274567108.869,1102509953435.9856,97377748684.2602,654030584218,657053751582,605799810771,614656061372,640156275722.0339,574198926527.7649,635920798599.6068,629047802516.0553,599694410217.4536,575829525436.0835,649418148366.0575,608174817176.7524,591214003258.1548,663576935381,594739229319,635920798599.6068,629047802516.0553,599694410217.4536,575829525436.0835,649418148366.0575,608174817176.7524,591214003258.1548,120162632986.41644,402845966631,405772465314,376136505901,383557047569,395355201443.8262,369922683117.8085,393168093591.5238,390246555277.5503,379258661159.45337,375866547324.4843,432629906996.8757,383583426315.8327,374933896003.0741,407156550630,372139282160,393168093591.5238,390246555277.5503,379258661159.45337,375866547324.4843,432629906996.8757,383583426315.8327,374933896003.0741,132123922038.5968
1681948800,101.5639,101.6979,101.2039,101.3559,101.46679016601976,103.07581685395456,101.38134273978392,101.52832701701271,102.51073470669962,103.8348419714392,99.75871126468358,102.82300854360476,102.19846086979447,102.3799,100.3349,101.38134273978392,101.52832701701271,102.51073470669962,103.8348419714392,99.75871126468358,102.82300854360476,102.19846086979447,39967,1173683132837,1192305061370,1142724099902,1156455489478,1200514143329.527,1049795189784.4666,1192132645566.7466,1193294324692.631,1127090818280.489,1035482656225.4108,1173364516798.212,1149866253157.5903,1104315383403.3877,1260338183316,1139729040760,1192132645566.7466,1193294324692.631,1127090818280.489,1035482656225.4108,1173364516798.212,1149866253157.5903,1104315383403.3877,89511183393.86458,615978148339,629167141562,600870708029,609825952409,633121553332.9824,575248873153.2144,627222516536.0712,626301823929.3331,600091725597.5143,576167798341.2866,649319291447.3132,608269660914.7444,591913790280.2842,663576935381,594739229319,627222516536.0712,626301823929.3331,600091725597.5143,576167798341.2866,649319291447.3132,608269660914.7444,591913790280.2842,110545923754.25896,382934999366,390334975856,370467360321,375778426495,391019950987.7242,370391810917.22217,387371537892.68256,388179679737.186,379122181368.6905,375865670500.3104,432487955734.6987,383235695647.8904,375008667089.49054,407156550630,372139282160,387371537892.68256,388179679737.186,379122181368.6905,375865670500.3104,432487955734.6987,383235695647.8904,375008667089.49054,122256112108.24664
1682035200,101.3749,101.6999,101.2169,101.2639,101.45161059258568,103.03197640065724,101.34219515985596,101.49055172886806,102.46183922800552,103.80926045928555,99.76246953867938,102.77043288177516,102.15324557423588,102.3799,100.3349,101.34219515985596,101.49055172886806,102.46183922800552,103.80926045928555,99.76246953867938,102.77043288177516,102.15324557423588,39953,1156848324684,1166016151514,1107386701482,1116543611082,1186129467395.6326,1051964392493.9932,1166936300738.4978,1182329937033.9695,1126677202311.921,1036289232890.6506,1173222641877.5725,1148848488148.2666,1104505916475.5752,1260338183316,1139729040760,1166936300738.4978,1182329937033.9695,1126677202311.921,1036289232890.6506,1173222641877.5725,1148848488148.2666,1104505916475.5752,87953974182.80167,610137155355,617011146006,582085830966,588955290669,625525776508.3457,576000669860.3481,614466774580.3807,620966604892.1427,599655002659.1411,576295037070.9156,649168569847.3674,607558824535.8369,591751180782.4453,663576935381,594739229319,614466774580.3807,620966604892.1427,599655002659.1411,576295037070.9156,649168569847.3674,607558824535.8369,591751180782.4453,108683557222.433,376111339940,381370545601,362217381046,366308832567,386696866445.6696,370707395589.6437,380350636117.455,385055272998.588,378619697101.9575,375770577585.5511,432322714478.3499,382551943085.1721,374687451118.7429,407156550630,372139282160,380350636117.455,385055272998.588,378619697101.9575,375770577585.5511,432322714478.3499,382551943085.1721,374687451118.7429,120190980632.42032
1682380800,100.8339,101.5019,100.7639,101.4289,101.1688263777234,102.97207894349204,101.27458673771376,101.41039922937244,102.36278277064254,103.75699327858636,99.7694832738142,102.67573197777811,102.04983356350697,101.7989,101.1059,101.27458673771376,101.41039922937244,102.36278277064254,103.75699327858636,99.7694832738142,102.67573197777811,102.04983356350697,47089,1123266032659,1153425280234,1106167310238,1147069429623,1130126878653.9373,1061012573961.9562,1142150488309.444,1160460296277.3833,1127816738716.908,1040131831713.958,1172835003411.516,1148917743842.8435,1106715733590.9724,1251170026057,1107386701482,1142150488309.444,1160460296277.3833,1127816738716.908,1040131831713.958,1172835003411.516,1148917743842.8435,1106715733590.9724,62513071049.02025,590544134418,603634946382,579733375519,599160297442,593270431539.614,579186321932.4425,599704464614.8654,609454754475.9045,599108994563.9722,577066584029.4104,648639281199.5352,606474665092.0765,591743324035.8678,661183365999,582085830966,599704464614.8654,609454754475.9045,599108994563.9722,577066584029.4104,648639281199.5352,606474665092.0765,591743324035.8678,78091970671.50046,368677497723,377457741375,362645690117,374426771599,370780471973.97406,372275322264.67206,373737417920.2504,379006352883.6864,377619916623.1887,375616805823.4193,431720968300.0548,381165522609.77,374074310636.6075,407705249162,362217381046,373737417920.2504,379006352883.6864,377619916623.1887,375616805823.4193,431720968300.0548,381165522609.77,374074310636.6075,86301970482.11859
1682467200,101.3739,101.4499,100.5649,100.9979,101.1059529298253,102.93929137082516,101.1823578251425,101.35147076803352,102.30925795610754,103.7295396141228,99.7725504816199,102.6220880974232,101.99642781479189,101.7989,101.1059,101.1823578251425,101.35147076803352,102.30925795610754,103.7295396141228,99.7725504816199,102.6220880974232,101.99642781479189,53052,1147244185829,1202683995746,1101948524092,1144444467908,1138193816692.251,1063027469640.6484,1142915148175.6294,1158172320796.0427,1128468806528.3232,1041169768392.5056,1172764115682.4185,1149445499357.4348,1107492113699.2117,1251170026057,1107386701482,1142915148175.6294,1158172320796.0427,1128468806528.3232,1041169768392.5056,1172764115682.4185,1149445499357.4348,1107492113699.2117,86952176255.22496,599280724941,621225421091,574514832254,594134001083,594670096236.2341,579759454377.2264,597847643437.5769,607266075419.7753,598913896780.4047,577236409074.7197,648503188115.5988,606209141870.4454,591618651690.3639,661183365999,582085830966,597847643437.5769,607266075419.7753,598913896780.4047,577236409074.7197,648503188115.5988,606209141870.4454,591618651690.3639,111123106208.01932,374541565787,384685388129,359414076817,369381597402,370938762737.948,372515341248.0891,372285477747.5002,377631387814.8741,377296845281.1813,375554763948.57935,431565314440.1346,380777082824.5433,373816607737.8194,407705249162,362217381046,372285477747.5002,377631387814.8741,377296845281.1813,375554763948.57935,431565314440.1346,380777082824.5433,373816607737.8194,122204859500.84572
1682553600,100.9589,101.3879,100.8209,101.0469,101.10075819130702,102.90605802458052,101.13720521676169,101.30796065831444,102.2597537225347,103.702846682639,99.77573237804532,102.57062080597323,101.94888663909616,101.7989,101.1059,101.13720521676169,101.30796065831444,102.2597537225347,103.702846682639,99.77573237804532,102.57062080597323,101.94888663909616,46471,1144603137706,1190078210204,1140360660956,1172953719830,1148771202958.3572,1065432693882.0828,1152928005393.753,1160283949229.465,1130213312932.3103,1042481051491.3862,1172764589101.0142,1151118262529.6846,1109308363334.9363,1251170026057,1107386701482,1152928005393.753,1160283949229.465,1130213312932.3103,1042481051491.3862,1172764589101.0142,1151118262529.6846,1109308363334.9363,117242477823.96466,594232829419,611376939695,590737748370,602203183226,597103707455.2266,580417327346.7251,599299490033.7179,606542805106.3788,599042888405.7222,577484834688.1653,648387582610.2565,606268224697.6515,591817552113.7928,661183365999,582085830966,599299490033.7179,606542805106.3788,599042888405.7222,577484834688.1653,648387582610.2565,606268224697.6515,591817552113.7928,149481877521.32837,369457126572,377790186301,366513488697,372321212906,371395647961.0125,372748627441.8815,372297389467.0002,376872791399.3206,377101722442.9389,375522589311.3397,431417389092.9832,380510307029.2241,373693137856.6537,407705249162,362217381046,372297389467.0002,376872791399.3206,377101722442.9389,375522589311.3397,431417389092.9832,380510307029.2241,373693137856.6537,164887000021.79553
1682640000,101.0229,101.7869,100.9799,101.1989,101.1547795535224,102.87183363706976,101.15777014450778,101.29238056426952,102.21815161576863,103.67793179027444,99.77928585525368,102.52764318143024,101.90866005010702,101.7989,101.1059,101.15777014450778,101.29238056426952,102.21815161576863,103.67793179027444,99.77928585525368,102.52764318143024,101.90866005010702,59915,1172997483555,1181793929036,1151504797699,1167761755454,1152376313924.915,1067563714140.705,1157872588747.1687,1161352207261.5415,1131685800874.3376,1043727625660.1685,1172752097631.234,1152375115623.8977,1110996486124.7778,1251170026057,1107386701482,1157872588747.1687,1161352207261.5415,1131685800874.3376,1043727625660.1685,1172752097631.234,1152375115623.8977,1110996486124.7778,80782312024.60776,602218074968,608633040855,591809471143,599823203073,597694266325.9434,581080251484.4648,599474061046.8119,605582861958.7533,599073488980.9095,577707107010.4025,648266323235.6316,606136278873.3733,592010699088.4458,661183365999,582085830966,599474061046.8119,605582861958.7533,599073488980.9095,577707107010.4025,648266323235.6316,606136278873.3733,592010699088.4458,102555268816.0854,372351916599,376891043253,365932180156,371925592295,371432760891.4576,373045535556.4376,372173457076.33344,376166048670.132,376898736946.9413,375486798296.2518,431268845280.7536,380162746143.493,373634727750.3895,407705249162,362217381046,372173457076.33344,376166048670.132,376898736946.9413,375486798296.2518,431268845280.7536,380162746143.493,373634727750.3895,113225238529.54
