time,open,high,low,close,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,YDay Hi,YDay Lo,LWeek Hi,LWeek Lo,Psy-Hi,Psy-Lo,Daily Open,PVSRA Volume,Volume MA,PVSRA Volume,50 EMA
1669590000,105.8519,106.3959,104.9439,106.2999,106.06943216514912,106.79083959716972,108.780850727436,105.47156340509426,98.81804787196702,109.41248486087625,108.14921659399576,NaN,NaN,106.8629,104.8839,NaN,NaN,NaN,72432,NaN,72432,108.780850727436
1669683600,106.2969,106.5359,105.7009,106.4419,106.19358811009941,106.74099108328834,108.68912716949734,105.48121849559084,98.8370837074927,109.32315934029283,108.05509499870185,NaN,NaN,107.6019,105.2379,NaN,NaN,NaN,74689,NaN,74689,108.68912716949734
1669770000,106.3619,106.8459,105.4129,105.6229,106.00335874006628,106.58126378567572,108.56888296677195,105.48262826180387,98.85402706902205,109.20733890641695,107.93042702712695,NaN,NaN,107.6019,105.2379,NaN,NaN,NaN,69940,NaN,69940,108.56888296677195
1669856400,105.2639,105.5749,104.2189,104.3159,105.44087249337751,106.25764038772205,108.4020993210162,105.47101902536801,98.8676647043054,109.05025590259685,107.75394273943554,NaN,NaN,107.6019,105.2379,NaN,NaN,NaN,76945,NaN,76945,108.4020993210162
1669942800,104.5059,105.2489,103.6969,103.6969,104.85954832891834,105.89182033233318,108.21758170058419,105.45336609974245,98.87972272002499,108.87752380060577,107.55763960056261,NaN,NaN,107.6019,105.2379,NaN,NaN,NaN,64007,NaN,64007,108.21758170058419
1670194800,104.1749,105.0349,103.7479,104.8849,104.86799888594555,105.7479745705713,108.08688830056128,105.44770972064053,98.89471692047437,108.75265050772286,107.4211260933997,NaN,NaN,107.6019,105.2379,NaN,NaN,NaN,59812,NaN,59812,108.08688830056128
1670288400,104.7699,105.2619,104.5279,105.1969,104.97763259063036,105.66924963191826,107.97355542602946,105.44521410152969,98.91045270843823,108.64262887084148,107.30448198121745,NaN,NaN,106.8459,103.6969,NaN,NaN,NaN,56100,NaN,56100,107.97355542602946
1670374800,105.2759,105.4729,104.5079,104.8669,104.94072172708691,105.55462825592994,107.85172580147929,105.43945973236023,98.92532523600767,108.52599447841278,107.1774571245458,NaN,NaN,106.8459,103.6969,NaN,NaN,NaN,55195,NaN,55195,107.85172580147929
1670461200,104.9069,105.1029,104.3749,104.4829,104.7881144847246,105.40152421936853,107.719614985735,105.42994172507306,98.93920182717868,108.39936964849831,107.0398603229717,NaN,NaN,106.8459,103.6969,NaN,NaN,NaN,51668,NaN,51668,107.719614985735
1670547600,104.4369,104.9129,104.1399,104.5839,104.7200429898164,105.28472075945874,107.59664577060815,105.42152339945045,98.95329595495102,108.28171015968634,106.91158138152996,NaN,NaN,106.8459,103.6969,NaN,NaN,NaN,50053,NaN,50053,107.59664577060815
1670799600,104.5719,104.8939,104.3139,104.6159,104.6853286598776,105.18917493667891,107.47975377960391,105.41350724622208,98.96743479151793,108.16948617022973,106.79002138897809,NaN,NaN,106.8459,103.6969,NaN,NaN,NaN,41595,NaN,41595,107.47975377960391
1670893200,104.5749,104.7269,103.1419,103.5969,104.32251910658506,104.96170708858192,107.32748500393316,105.39543155222982,98.97899400552163,108.02726580397122,106.6277042038951,NaN,NaN,105.4729,103.7479,NaN,NaN,NaN,58813,NaN,58813,107.32748500393316
1670979600,103.5649,103.8329,103.0519,103.1909,103.94531273772337,104.70873464735593,107.16526598417107,105.3734959148942,98.98951062473381,107.87540101649128,106.45513095185086,NaN,NaN,105.4729,103.7479,NaN,NaN,NaN,61834,NaN,61834,107.16526598417107
1671066000,103.2919,104.4849,103.0719,104.1789,104.02317515848225,104.63304398344793,107.04815359263495,105.36160938837784,99.00246790157593,107.7635781957067,106.3327289895632,NaN,NaN,105.4729,103.7479,NaN,NaN,NaN,52995,NaN,52995,107.04815359263495
1671152400,104.0359,104.4499,103.8059,104.3509,104.13241677232149,104.59273770009823,106.94237894194337,105.35155257854323,99.01582228883791,107.66171683802936,106.22304104585739,NaN,NaN,105.4729,103.7479,NaN,NaN,NaN,54809,NaN,54809,106.94237894194337
1671404400,104.3489,104.5359,103.7349,104.2449,104.16991118154766,104.5430466000842,106.83659545402402,105.34054111010002,99.02887866264855,107.55886655806216,106.11432434998588,NaN,NaN,105.4729,103.7479,NaN,NaN,NaN,68326,NaN,68326,106.83659545402402
1671498000,104.3469,104.3889,103.3649,103.5679,103.96924078769844,104.4037399429293,106.7084113185721,105.32290289009903,99.04021204925867,107.43855467014922,105.97826796699499,NaN,NaN,104.8939,103.0519,NaN,NaN,NaN,119006,NaN,119006,106.7084113185721
1671584400,103.5699,104.0239,103.4779,103.8659,103.93479385846562,104.32690566536797,106.59694028647124,105.30840534890402,99.0522612076875,107.33381284671401,105.86006772622846,NaN,NaN,104.8939,103.0519,NaN,NaN,NaN,71488,NaN,71488,106.59694028647124
1671670800,103.7699,104.2499,103.3919,104.0229,103.96416257231041,104.28347628460112,106.49599753013904,105.29561425090498,99.06467229081437,107.23739617722983,105.75459888304825,NaN,NaN,104.8939,103.0519,NaN,NaN,NaN,70165,NaN,70165,106.49599753013904
